ID_NOTICIERO,FECHA_TESTIGO,TIPO_VALORACION,CANDIDATO,FRASE_ESTEREOTIPO_GENERAL,FRASE_POSITIVA,FRASE_NEGATIVA,FRASE_ENFOQUE,DURACION_MINUTOS
193,04/04/2024,S,BXGR,,,,,0.15
193,04/04/2024,S,CSP,,,,,0.7666666666666666
193,05/03/2024,S,BXGR,,,,,0.1
193,05/03/2024,S,CSP,,,,,0.1
193,05/03/2024,S,JAM,,,,,0.1
193,05/04/2024,S,BXGR,,,,,1.0333333333333334
193,05/04/2024,S,CSP,,,,,1.0333333333333334
193,05/04/2024,S,JAM,,,,,1.0333333333333334
193,06/03/2024,N,JAM,,,"Ah como la riega este tipo también ¿verdad? (....) donde se burla del INE y ahora se disculpa, pues sosténgase ¿no? (...) el deste naranjita, deja muy mal parados a los hombres, hombre, en la política, no tiene, yo no le veo ninguna, ninguna gracia a este tipo, porque no sé cuántos puntos lleve, pero no llega ni a tres (...) es un fraude esta candidatura.",,1.05
193,06/03/2024,S,BXGR,,,,,0.9166666666666666
193,06/03/2024,S,CSP,,,,,0.16666666666666666
193,07/03/2024,N,JAM,,,"Máynez se lanza contra candidatura de Cuauhtémoc Blanco, ¡póngase a hacer su chamba!",,0.15
193,07/03/2024,S,CSP,,,,,0.15
193,08/03/2024,N,CSP,,,"Sheinbaum propone regresar a la alimentación tradicional, ¿cuál era, frijolitos, huevito, papas? ¿o qué?, sin tantos químicos, ¿verdad? Porque sí, si hay que decirlo.","Sheinbaum propone regresar a la alimentación tradicional, ¿cuál era, frijolitos, huevito, papas? ¿o qué?, sin tantos químicos, ¿verdad? Porque sí, si hay que decirlo.",0.21666666666666667
193,08/03/2024,N,JAM,,,"Máynez destaca dictamen en favor de las mujeres muy ambiguo. No, no, no, no.",,0.06666666666666667
193,08/03/2024,P,BXGR,,Presenta Xóchitl Gálvez decálogo en favor de las mujeres. ¡Bien!,,Presenta Xóchitl Gálvez decálogo en favor de las mujeres. ¡Bien!,0.06666666666666667
193,08/04/2024,N,BXGR,,,"Dice aquí, Xóchitl, es lo que dice: ""En mi gobierno, las embajadas no serán cuevas de delincuentes"". Pues no, no. Sí estamos de acuerdo, pero, pues, el procedimiento es otro.","Dice aquí, Xóchitl, es lo que dice: ""En mi gobierno, las embajadas no serán cuevas de delincuentes"". Pues no, no. Sí estamos de acuerdo, pero, pues, el procedimiento es otro.",0.16666666666666666
193,08/04/2024,N,JAM,,,"""Yo no soy Álvarez, soy Máynez"". Pues, ni aun así (risas). Puras ocurrencias, ¿verdad?","""Yo no soy Álvarez, soy Máynez"". Pues, ni aun así (risas). Puras ocurrencias, ¿verdad?",0.18333333333333332
193,08/04/2024,N,SE,,,"""Sheinbaum declara que el PRI ya se fue de México. Hay más exgobernadores en la cárcel y prófugos que en funciones"". Pues sí, sí estoy de acuerdo en eso.",,0.35
193,08/04/2024,N,SE,,,"Pero también, ahí, le han dado cabida en MORENA a varios exgobernadores priistas corruptos.",,0.35
193,08/04/2024,P,CSP,,"""Sheinbaum declara que el PRI ya se fue de México. Hay más exgobernadores en la cárcel y prófugos que en funciones"". Pues sí, sí estoy de acuerdo en eso.",,"""Sheinbaum declara que el PRI ya se fue de México. Hay más exgobernadores en la cárcel y prófugos que en funciones"". Pues sí, sí estoy de acuerdo en eso.",0.35
193,08/04/2024,S,BXGR,,,,,2.4
193,08/04/2024,S,CSP,,,,,1.8666666666666667
193,08/04/2024,S,JAM,,,,,1.8166666666666667
193,08/04/2024,S,SE,,,,,0.11666666666666667
193,09/04/2024,P,BXGR,,"No, aquí siquiera tenemos a dos damas y un caballero que andan ahí, de más o menos buena edad, este, pues sí tienen ahí así, pero, pues, le voy más, creo, a Claudia, a Xóchitl y a, y al fosfo, al fosfo, que a los 'gringos', ¿Cómo ve?",,,0.5333333333333333
193,09/04/2024,P,CSP,,"No, aquí siquiera tenemos a dos damas y un caballero que andan ahí, de más o menos buena edad, este, pues sí tienen ahí así, pero, pues, le voy más, creo, a Claudia, a Xóchitl y a, y al fosfo, al fosfo, que a los 'gringos', ¿Cómo ve?",,,0.5333333333333333
193,09/04/2024,P,JAM,,"No, aquí siquiera tenemos a dos damas y un caballero que andan ahí, de más o menos buena edad, este, pues sí tienen ahí así, pero, pues, le voy más, creo, a Claudia, a Xóchitl y a, y al fosfo, al fosfo, que a los 'gringos', ¿Cómo ve?",,,0.5333333333333333
193,09/04/2024,S,BXGR,,,,,0.5
193,09/04/2024,S,CSP,,,,,0.08333333333333333
193,09/04/2024,S,JAM,,,,,0.6666666666666666
193,10/04/2024,N,BXGR,,,"""Sheinbaum responde a acusaciones de Xóchitl sobre Panamá Papers"". Ahorita son puro ataque, tú eres más ratón que yo, y tú te robas más, y tú tienes contratos, y aquí y allá. Pues, este, mucho tiene de cierto.","""Sheinbaum responde a acusaciones de Xóchitl sobre Panamá Papers"". Ahorita son puro ataque, tú eres más ratón que yo, y tú te robas más, y tú tienes contratos, y aquí y allá. Pues, este, mucho tiene de cierto.",0.38333333333333336
193,10/04/2024,N,CSP,,,"""Sheinbaum responde a acusaciones de Xóchitl sobre Panamá Papers"". Ahorita son puro ataque, tú eres más ratón que yo, y tú te robas más, y tú tienes contratos, y aquí y allá. Pues, este, mucho tiene de cierto.","""Sheinbaum responde a acusaciones de Xóchitl sobre Panamá Papers"". Ahorita son puro ataque, tú eres más ratón que yo, y tú te robas más, y tú tienes contratos, y aquí y allá. Pues, este, mucho tiene de cierto.",0.38333333333333336
193,10/04/2024,N,JAM,,,"""Máynez propone al INE un cuarto debate presidencial entre punteros"". ¡Ay, ay! Con tres ya estamos hasta la coronilla. Si con, con no más ese que paso el domingo, con ese debían quedarse, Tuvimos. Con ese tuvimos, ya, ¿ya pa'qué? Lo que no tener que hacer, ¿verdad?, más que andar de picnic, ¿verdad? El anda feliz, viajando y acá, y hablando. En campaña. Y nada más en universidades privadas, porque dice que en las públicas lo tienen vetado. Qué tipos ¿veda? (sic).","""Máynez propone al INE un cuarto debate presidencial entre punteros"". ¡Ay, ay! Con tres ya estamos hasta la coronilla. Si con, con no más ese que paso el domingo, con ese debían quedarse, Tuvimos. Con ese tuvimos, ya, ¿ya pa'qué? Lo que no tener que hacer, ¿verdad?, más que andar de picnic, ¿verdad? El anda feliz, viajando y acá, y hablando. En campaña. Y nada más en universidades privadas, porque dice que en las públicas lo tienen vetado. Qué tipos ¿veda? (sic).",0.5
193,10/04/2024,S,BXGR,,,,,0.38333333333333336
193,10/04/2024,S,CSP,,,,,1.5333333333333334
193,11/03/2024,N,BXGR,,,"Síii, los visitó una diputada española y dijo que cuáles abrazos ni balazos, ni qué. Pues ya saben que, a muchos les, les encanta sentirse encantados por los españoles ¿verdad?",,0.31666666666666665
193,11/03/2024,N,BXGR,,,"¿Y quién sabe quién era el que quitara su mano?, ahh, cómo se fijan ahorita en tonterías ¿verdad?","¿Y quién sabe quién era el que quitara su mano?, ahh, cómo se fijan ahorita en tonterías ¿verdad?",0.15
193,11/03/2024,N,CSP,,,Claudia Sheinbaum firma Compromiso por la Paz. Aclara que no coincide con diagnóstico del Episcopado Mexicano. Pero ya firmó.,Claudia Sheinbaum firma Compromiso por la Paz. Aclara que no coincide con diagnóstico del Episcopado Mexicano. Pero ya firmó.,0.11666666666666667
193,11/03/2024,N,JAM,,,¿Sabrá la historia de él?,¿Sabrá la historia de él?,0.16666666666666666
193,11/03/2024,S,BXGR,,,,,0.55
193,11/03/2024,S,CSP,,,,,0.13333333333333333
193,11/04/2024,N,BXGR,,,"A lo mejor ella le quiso, lo quiso hacer vacilando (...), pero, pues, el horno no está pa (sic) bollos, Carolina. Se vio mal, se vio mal.","A lo mejor ella le quiso, lo quiso hacer vacilando (...), pero, pues, el horno no está pa (sic) bollos, Carolina. Se vio mal, se vio mal.",0.8166666666666667
193,11/04/2024,N,BXGR,,,"Es que dijo doña Xóchitl que si usted no ha hecho un patrimonio a los 60 años es bien 'güey' (...). Debe entender, ella y los demás candidatos y candidatas de todas las corrientes políticas y como sea, la expresión pública no debe ser con groserías y palabras antisonantes.","Es que dijo doña Xóchitl que si usted no ha hecho un patrimonio a los 60 años es bien 'güey' (...). Debe entender, ella y los demás candidatos y candidatas de todas las corrientes políticas y como sea, la expresión pública no debe ser con groserías y palabras antisonantes.",0.8666666666666667
193,11/04/2024,S,BXGR,,,,,0.7166666666666667
193,11/04/2024,S,CSP,,,,,0.8666666666666667
193,12/03/2024,N,BXGR,,,"Y a ella, pos, no más la dejan en el golpeteo contra el gobierno federal, pues eso da y no da hombre, la gente lo que quiere es propuestas, viables o no viables (...) es más fácil atacar que construir, construya.","Y a ella, pos, no más la dejan en el golpeteo contra el gobierno federal, pues eso da y no da hombre, la gente lo que quiere es propuestas, viables o no viables (...) es más fácil atacar que construir, construya.",0.9333333333333333
193,12/03/2024,N,BXGR,,,"Yo soy parejo, aquí con los pegues, no me agrada la forma en la que se están llevando las campañas (...) ya déjense de, de ser tan vulgares y corrientes hombre, puro ataque, puro ataque, puro ataque, y al final del día puros acuerditos por acá bajito, saquen la casta, la cultura, la presencia, la inteligencia, la madurez, la percha, posicio, posicionamientos claros que beneficien a la comunidad hombre, en todos los temas, hombre.","Yo soy parejo, aquí con los pegues, no me agrada la forma en la que se están llevando las campañas (...) ya déjense de, de ser tan vulgares y corrientes hombre, puro ataque, puro ataque, puro ataque, y al final del día puros acuerditos por acá bajito, saquen la casta, la cultura, la presencia, la inteligencia, la madurez, la percha, posicio, posicionamientos claros que beneficien a la comunidad hombre, en todos los temas, hombre.",1.1166666666666667
193,12/03/2024,N,CSP,,,"Yo soy parejo, aquí con los pegues, no me agrada la forma en la que se están llevando las campañas (...) ya déjense de, de ser tan vulgares y corrientes hombre, puro ataque, puro ataque, puro ataque, y al final del día puros acuerditos por acá bajito, saquen la casta, la cultura, la presencia, la inteligencia, la madurez, la percha, posicio, posicionamientos claros que beneficien a la comunidad hombre, en todos los temas, hombre.","Yo soy parejo, aquí con los pegues, no me agrada la forma en la que se están llevando las campañas (...) ya déjense de, de ser tan vulgares y corrientes hombre, puro ataque, puro ataque, puro ataque, y al final del día puros acuerditos por acá bajito, saquen la casta, la cultura, la presencia, la inteligencia, la madurez, la percha, posicio, posicionamientos claros que beneficien a la comunidad hombre, en todos los temas, hombre.",1.1166666666666667
193,12/03/2024,N,JAM,,,"Y dice Máynez, ""yo sí voy a cerrar las refinerías de Cadereyta y Tula"". Bueno, bueno y ¿con qué argumento?, ¿verdad?, lo va a cerrar, luego, luego, luego, luego.","Y dice Máynez, ""yo sí voy a cerrar las refinerías de Cadereyta y Tula"". Bueno, bueno y ¿con qué argumento?, ¿verdad?, lo va a cerrar, luego, luego, luego, luego.",0.16666666666666666
193,12/03/2024,N,JAM,,,"Yo soy parejo, aquí con los pegues, no me agrada la forma en la que se están llevando las campañas (...) ya déjense de, de ser tan vulgares y corrientes hombre, puro ataque, puro ataque, puro ataque, y al final del día puros acuerditos por acá bajito, saquen la casta, la cultura, la presencia, la inteligencia, la madurez, la percha, posicio, posicionamientos claros que beneficien a la comunidad hombre, en todos los temas, hombre, en agua, de carreteras, de seguridad, de escuelas, de medio ambien","Yo soy parejo, aquí con los pegues, no me agrada la forma en la que se están llevando las campañas (...) ya déjense de, de ser tan vulgares y corrientes hombre, puro ataque, puro ataque, puro ataque, y al final del día puros acuerditos por acá bajito, saquen la casta, la cultura, la presencia, la inteligencia, la madurez, la percha, posicio, posicionamientos claros que beneficien a la comunidad hombre, en todos los temas, hombre, en agua, de carreteras, de seguridad, de escuelas, de medio ambiente.",1.1166666666666667
193,12/03/2024,S,BXGR,,,,,0.4
193,12/03/2024,S,CSP,,,,,0.7833333333333333
193,12/03/2024,S,JAM,,,,,0.4
193,12/04/2024,N,BXGR,,,"(entrevistado: Es que fíjese que la candidata presidencial del Prian. Como que resultó una broma. Porque hoy mismo vea lo que dijo, lo, lo que dijo ayer). Ayer yo lo socialicé, y lo hice con todo respeto, pues es una mujer, una dama, pero, sus expresiones no son acordes a la investidura de una campaña presidencial.","(entrevistado: Es que fíjese que la candidata presidencial del Prian. Como que resultó una broma. Porque hoy mismo vea lo que dijo, lo, lo que dijo ayer). Ayer yo lo socialicé, y lo hice con todo respeto, pues es una mujer, una dama, pero, sus expresiones no son acordes a la investidura de una campaña presidencial.",1.0
193,12/04/2024,P,CSP,,"(entrevistado: El debate del pasado domingo, del que todavía se sigue hablando, entre los presidenciables y que sin duda lo gano Claudia). Sí, eso no queda la menor duda.",,,1.0
193,12/04/2024,S,BXGR,,,,,2.533333333333333
193,12/04/2024,S,CSP,,,,,29.166666666666668
193,13/03/2024,S,BXGR,,,,,0.45
193,13/03/2024,S,CSP,,,,,0.2833333333333333
193,13/03/2024,S,JAM,,,,,0.38333333333333336
193,14/03/2024,N,BXGR,,,Ahí se los digo a los de la SEMIC. Y también les hubiera dicho que tampoco van a pedir moche (risas) doña Xóchitl.,Ahí se los digo a los de la SEMIC. Y también les hubiera dicho que tampoco van a pedir moche (risas) doña Xóchitl.,0.31666666666666665
193,14/03/2024,N,BXGR,,,"¡Yaa se echó de enemigos aquí a los de la Marina hombre! ¿Cómo ve, Carito?, mmm. Le digo hombre, con los asesores de Doña. Pónganle que sí hay situaciones anómalas, pero, pero ¿verdad?, hay que, hay que tener el estilo para socializar los temas.",,0.7833333333333333
193,14/03/2024,N,JAM,,,"Álvarez Máynez se lanza contra políticos del MORENA, PRI y PAN, en su nuevo spot. Pues no le queda de otra, ¿verdad?","Álvarez Máynez se lanza contra políticos del MORENA, PRI y PAN, en su nuevo spot. Pues no le queda de otra, ¿verdad?",0.08333333333333333
193,14/03/2024,S,BXGR,,,,,1.7333333333333334
193,14/03/2024,S,CSP,,,,,1.0166666666666666
193,14/03/2024,S,SE,,,,,0.25
193,15/03/2024,N,BXGR,,,"Ahorita el pro, prometer no empobrece ¿verdad?, esteee. ¿Cómo no dicen que no se van a rodear de hampones, ni que ellos no van a robar feria, ni que no van a poner a toda su familia haciendo negocios?, ¿cómo no dicen eso?, ¿verdad? Les falta.","Ahorita el pro, prometer no empobrece ¿verdad?, esteee. ¿Cómo no dicen que no se van a rodear de hampones, ni que ellos no van a robar feria, ni que no van a poner a toda su familia haciendo negocios?, ¿cómo no dicen eso?, ¿verdad? Les falta.",1.0833333333333333
193,15/03/2024,N,CSP,,,"Ahorita el pro, prometer no empobrece ¿verdad?, esteee. ¿Cómo no dicen que no se van a rodear de hampones, ni que ellos no van a robar feria, ni que no van a poner a toda su familia haciendo negocios?, ¿cómo no dicen eso?, ¿verdad? Les falta.","Ahorita el pro, prometer no empobrece ¿verdad?, esteee. ¿Cómo no dicen que no se van a rodear de hampones, ni que ellos no van a robar feria, ni que no van a poner a toda su familia haciendo negocios?, ¿cómo no dicen eso?, ¿verdad? Les falta.",1.0833333333333333
193,15/03/2024,N,JAM,,,"Ahorita el pro, prometer no empobrece ¿verdad?, esteee. ¿Cómo no dicen que no se van a rodear de hampones, ni que ellos no van a robar feria, ni que no van a poner a toda su familia haciendo negocios?, ¿cómo no dicen eso?, ¿verdad? Les falta.","Ahorita el pro, prometer no empobrece ¿verdad?, esteee. ¿Cómo no dicen que no se van a rodear de hampones, ni que ellos no van a robar feria, ni que no van a poner a toda su familia haciendo negocios?, ¿cómo no dicen eso?, ¿verdad? Les falta.",1.0833333333333333
193,15/03/2024,N,JAM,,,"Dice Álvarez Máynez. ¿Cómo se llama?, hasta se le olvida a uno, el de MC.",,0.4166666666666667
193,15/03/2024,S,BXGR,,,,,0.16666666666666669
193,15/03/2024,S,CSP,,,,,0.3666666666666667
193,15/03/2024,S,JAM,,,,,0.08333333333333333
193,15/04/2024,N,BXGR,,,"""Xóchitl Gálvez: necesito que me creas y no me juzgues por mi apariencia física"". Y siguen las telenovelas (risas) (...). Pero bueno, ahí anda en campaña, hay que respetarla.","""Xóchitl Gálvez: necesito que me creas y no me juzgues por mi apariencia física"". Y siguen las telenovelas (risas) (...). Pero bueno, ahí anda en campaña, hay que respetarla.",0.4
193,15/04/2024,P,JAM,,"""Máynez propone legalización de drogas para frenar cooptación de jóvenes por el crimen organizado"". ¡Desde cuando se debió de haber dado esto de la legalización! (...) Lo prohibido pues es lo más deseado. Claro, con la legislación como debe ser, lo correcto.",,"""Máynez propone legalización de drogas para frenar cooptación de jóvenes por el crimen organizado"". ¡Desde cuando se debió de haber dado esto de la legalización! (...) Lo prohibido pues es lo más deseado. Claro, con la legislación como debe ser, lo correcto.",0.55
193,15/04/2024,S,BXGR,,,,,0.21666666666666667
193,15/04/2024,S,CSP,,,,,1.3833333333333333
193,15/04/2024,S,SE,,,,,2.066666666666667
193,16/04/2024,N,JAM,,,"Y Máynez, asegura que ya rebasó a Xóchitl Gálvez en tres estados. ¿Cómo ve? (...) Pues mire, del dicho al hecho. Hay mucho trecho. Nada más respeten la voluntad ciudadana.","Y Máynez, asegura que ya rebasó a Xóchitl Gálvez en tres estados. ¿Cómo ve? (...) Pues mire, del dicho al hecho. Hay mucho trecho. Nada más respeten la voluntad ciudadana.",0.3333333333333333
193,16/04/2024,S,BXGR,,,,,0.41666666666666663
193,16/04/2024,S,CSP,,,,,0.06666666666666667
193,17/04/2024,P,CSP,,"La Universidad Juárez del Estado de Durango va a hacer este campus ahí en, en, en Vicente Guerrero. Eso es lo que queremos, ¿cómo ve? Digo, digo, digo, este, hay que pensar así y actuar quien sea el próximo presiden (sic) la presidenta, que todo apunta pa'que ya saben quién es, es Claudia, digo. Entonces, hay que ir pavimentando el camino.",,,0.55
193,17/04/2024,S,BXGR,,,,,0.11666666666666667
193,17/04/2024,S,CSP,,,,,0.1
193,17/04/2024,S,JAM,,,,,0.18333333333333335
193,18/04/2024,N,BXGR,"""Xóchitl Gálvez: en el debate me sentí fingida por no usar huipil"". ¡No bueno, mi damita! Pues póngase su huipil para el otro debate, para el día 28, ¿verdad?",,"""Xóchitl Gálvez: en el debate me sentí fingida por no usar huipil"". ¡No bueno, bueno! Pues póngase su huipil para el otro debate, para el día 28, ¿verdad?","""Xóchitl Gálvez: en el debate me sentí fingida por no usar huipil"". ¡No bueno, mi damita! Pues póngase su huipil para el otro debate, para el día 28, ¿verdad?",0.15
193,18/04/2024,N,JAM,,,"Máynez, ¡Ay, hasta canas me están saliendo ya! ""Asegura que no meterá a la cárcel a quien consuma mariguana en las calles"". ¡No bueno, bueno, bueno! Pues que usted está por encima de la ley, ¿o qué?","Máynez, ¡Ay, hasta canas me están saliendo ya! ""Asegura que no meterá a la cárcel a quien consuma mariguana en las calles"". ¡No bueno, bueno, bueno! Pues que usted está por encima de la ley, ¿o qué?",0.43333333333333335
193,18/04/2024,S,BXGR,,,,,0.1
193,18/04/2024,S,CSP,,,,,0.44999999999999996
193,19/03/2024,N,BXGR,,,"Claudia Sheinbaum viene el domingo a Gómez Palacio y Xóchitl Gálvez viene el día 26. No, no han dado a conocer el itinerario. ¡Pues, nada más que ya es Semana Santa!, ¿cómo se les ocurre? verdad. Son días de guardar y hasta la gente va a decir pues sí, pero no, verdad, ¿O qué?, Carito, ¿Usted qué haría?, a ver.",,0.75
193,19/03/2024,N,CSP,,,"Claudia Sheinbaum viene el domingo a Gómez Palacio y Xóchitl Gálvez viene el día 26. No, no han dado a conocer el itinerario. ¡Pues, nada más que ya es Semana Santa!, ¿cómo se les ocurre? verdad. Son días de guardar y hasta la gente va a decir pues sí, pero no, verdad, ¿O qué?, Carito, ¿Usted qué haría?, a ver.",,0.75
193,19/03/2024,N,JAM,,,"Para mí, que este candidato salió patito.",,0.5
193,19/03/2024,N,JAM,,,"Y, y, y lo de MOVIMIENTO CIUDADANO se va a sostener en sus ocho puntos no, no, no va a dar pa'más (sic) que pasen de diez; de mí se acuerda. Este, sí van a tener sus diputados federales sí, sí, pero no lo que ellos esperaban.",,0.5
193,19/03/2024,S,BXGR,,,,,1.25
193,19/03/2024,S,CSP,,,,,1.05
193,19/04/2024,N,BXGR,,,"""Al ganar en el 2018, AMLO soltó algo peor que un tigre. Xóchitl a banqueros"". Pues sí, pero los banqueros dicen lo contrario, mi querida Xóchitl, ¿verdad?","""Al ganar en el 2018, AMLO soltó algo peor que un tigre. Xóchitl a banqueros"". Pues sí, pero los banqueros dicen lo contrario, mi querida Xóchitl, ¿verdad?",0.15
193,19/04/2024,N,JAM,,,"""Máynez pide voto de confianza a los banqueros, dice que no los va a decepcionar"". No porque él va a regresar a sus actividades cotidianas de grilla en el partido MOVIMIENTO CIUDADANO, ¿verdad? Este, muy rebasado mi, mi Máynez.","""Máynez pide voto de confianza a los banqueros, dice que no los va a decepcionar"". No porque él va a regresar a sus actividades cotidianas de grilla en el partido MOVIMIENTO CIUDADANO, ¿verdad? Este, muy rebasado mi, mi Máynez.",0.5
193,19/04/2024,S,CSP,,,,,0.08333333333333333
193,20/03/2024,N,JAM,,,"""Máynez recibe valoración negativa del monitoreo del INE, ve campaña negra"". Pues no. Es un fracaso este candidato de MOVIMIENTO CIUDADANO. No, no, no. Oscuro, nomás, no, no, no. Cualquier otro hubiera hecho mejor papel, es que no tiene carisma, no tiene personalidad.","""Máynez recibe valoración negativa del monitoreo del INE, ve campaña negra"". Pues no. Es un fracaso este candidato de MOVIMIENTO CIUDADANO. No, no, no. Oscuro, nomás, no, no, no. Cualquier otro hubiera hecho mejor papel, es que no tiene carisma, no tiene personalidad.",0.5166666666666667
193,20/03/2024,N,JAM,,,"MOVIMIENTO CIUDADANO, a ver ¿cuál es la diferencia de las otras dos Alianzas?, pues no más los tenis rosa, este, anaranjados ¿no?",,0.5166666666666667
193,20/03/2024,P,CSP,,"""Sheinbaum, Claudia prepara reunión con cúpulas empresariales"". Eso es bueno y van a ir, hombre, van a ir. ¿Qué tal sí..?, pues es la que está más cerca de ser la jefa, ¿o no?",,,0.5666666666666667
193,20/03/2024,S,BXGR,,,,,0.26666666666666666
193,20/03/2024,S,CSP,,,,,0.26666666666666666
193,20/03/2024,S,SE,,,,,1.0333333333333334
193,21/03/2024,S,BXGR,,,,,0.9
193,21/03/2024,S,CSP,,,,,0.4
193,21/03/2024,S,JAM,,,,,0.26666666666666666
193,22/03/2024,S,BXGR,,,,,1.5499999999999998
193,22/03/2024,S,CSP,,,,,0.5166666666666666
193,22/03/2024,S,JAM,,,,,0.31666666666666665
193,22/04/2024,N,BXGR,,,"""Claudia Sheinbaum, Xóchitl Gálvez y Álvarez Máynez firman pacto por la primera infancia"". Pues no anden firmando pactos, hechos. O sea, cuando... Pactos y que reuniones y que comisiones y que foros y que debates, la raza está harta de todo eso.",,0.15
193,22/04/2024,N,CSP,,,"""Claudia Sheinbaum, Xóchitl Gálvez y Álvarez Máynez firman pacto por la primera infancia"". Pues no anden firmando pactos, hechos. O sea, cuando... Pactos y que reuniones y que comisiones y que foros y que debates, la raza está harta de todo eso.",,0.15
193,22/04/2024,N,CSP,,,"""Sheinbaum plantea industrialización de Tapachula, Chiapas"". Pues aquí también que venga en la próxima visita y que nos diga ""vamos a industrializar Durango"". A ver cómo le hace verdad, pero que lo haga.","""Sheinbaum plantea industrialización de Tapachula, Chiapas"". Pues aquí también que venga en la próxima visita y que nos diga ""vamos a industrializar Durango"". A ver cómo le hace verdad, pero que lo haga.",0.23333333333333334
193,22/04/2024,N,JAM,,,"""Claudia Sheinbaum, Xóchitl Gálvez y Álvarez Máynez firman pacto por la primera infancia"". Pues no anden firmando pactos, hechos. O sea, cuando... Pactos y que reuniones y que comisiones y que foros y que debates, la raza está harta de todo eso.",,0.15
193,22/04/2024,P,JAM,,"""Álvarez Máynez asegura que ganará la elección sin tener pactos oscuros"", asegura. Pues tiene razón, verdad, ahí no se visualiza que tenga pactos oscuros.",,"""Álvarez Máynez asegura que ganará la elección sin tener pactos oscuros"", asegura. Pues tiene razón, verdad, ahí no se visualiza que tenga pactos oscuros.",0.23333333333333334
193,22/04/2024,S,BXGR,,,,,0.06666666666666667
193,22/04/2024,S,CSP,,,,,0.26666666666666666
193,23/04/2024,N,JAM,,,"""Máynez propone programa para erradicar feminicidios y violencia machista"". Pos (sic) he visto miles de programas con estos temas, lo fundamental es que haya empleo, que no haya tanta droga en la calle y alcohol, tam-tam.","""Máynez propone programa para erradicar feminicidios y violencia machista"". Pos (sic) he visto miles de programas con estos temas, lo fundamental es que haya empleo, que no haya tanta droga en la calle y alcohol, tam-tam.",0.31666666666666665
193,23/04/2024,S,BXGR,,,,,0.5666666666666667
193,23/04/2024,S,CSP,,,,,0.13333333333333333
193,24/04/2024,N,BXGR,,,"""Xóchitl Gálvez asegura que será la presidenta del agua"". ¿Cómo ve? Del aguamiel, o qué.","""Xóchitl Gálvez asegura que será la presidenta del agua"". ¿Cómo ve? Del aguamiel, o qué.",0.13333333333333333
193,24/04/2024,P,CSP,,"Es muy alta la ventaja que lleva Claudia Sheinbaum, hay que reconocerlo.",,,0.5833333333333334
193,24/04/2024,P,SE,,El liderazgo de MORENA ha sido efectivo y ahí están los resultados.,,,0.48333333333333334
193,24/04/2024,S,BXGR,,,,,0.48333333333333334
193,24/04/2024,S,JAM,,,,,0.13333333333333333
193,25/04/2024,N,BXGR,,,"""Xóchitl llama a disponer de afores antes de creación de fondo de pensiones"". No, no, no, hay que analizar bien esta ley, no es hablar por hablar.","""Xóchitl llama a disponer de afores antes de creación de fondo de pensiones"". No, no, no, hay que analizar bien esta ley, no es hablar por hablar.",0.2833333333333333
193,25/04/2024,N,BXGR,,,"¡Ah bárbaros! Ah, no, trescientos mil pesos por aparición de menores en spots, pues no es nada, yo pensé que trescientos millones, Carito. Trescientos mil pesos. ¡Ande! Sobra quién se los dé, hombre.",,2.066666666666667
193,25/04/2024,N,JAM,,,"Pos (sic), le demostraron su rechazo y sigue de terco, no me voy. Pos (sic) es su única estructura de campaña, es andar en las universidades de este país, y más bien en las privadas que en las públicas, ahí sí el formato es otro. A ver, ¿Cómo ahora que vino a Durango no vino aquí a la, a la UJED?, no, se fue a una, una privada, eh.",,0.4666666666666667
193,25/04/2024,S,BXGR,,,,,0.21666666666666667
193,25/04/2024,S,CSP,,,,,0.26666666666666666
193,25/04/2024,S,JAM,,,,,0.1
193,26/04/2024,N,BXGR,"Funcionaba con los hombres, con las mujeres no funciona esto, se ven mal, no porque sea Xóchitl. ",,"Funcionaba con los hombres, con las mujeres no funciona esto, se ven mal, no porque sea Xóchitl.","Funcionaba con los hombres, con las mujeres no funciona esto, se ven mal, no porque sea Xóchitl.",0.18333333333333332
193,26/04/2024,N,BXGR,,,"Pero si los asesores de doña Xóchitl, que sigue con su mismo tema de ocurrencias y groserías, no, eso no le cae a la gente.","Pero si los asesores de doña Xóchitl, que sigue con su mismo tema de ocurrencias y groserías, no, eso no le cae a la gente.",0.43333333333333335
193,26/04/2024,N,CSP,"Si Claudia misma lo hace, que le digan que, se vería pésimo, ¿verdad? Ese es el tema si en los hombres no cae, en las mujeres menos. ",,"Si Claudia misma lo hace, que le digan que, se vería pésimo, ¿verdad? Ese es el tema si en los hombres no cae, en las mujeres menos.","Si Claudia misma lo hace, que le digan que, se vería pésimo, ¿verdad? Ese es el tema si en los hombres no cae, en las mujeres menos.",0.21666666666666667
193,26/04/2024,P,CSP,,"Por eso ahí le ha ganado Claudia, pos aguanta.",,"Por eso ahí le ha ganado Claudia, pos aguanta.",0.11666666666666667
193,26/04/2024,P,JAM,,Hasta Máynez se ve ecuánime.,,Hasta Máynez se ve ecuánime.,0.11666666666666667
193,26/04/2024,S,BXGR,,,,,0.4166666666666667
193,26/04/2024,S,CSP,,,,,0.33333333333333337
193,26/04/2024,S,JAM,,,,,0.06666666666666667
193,29/04/2024,S,BXGR,,,,,1.8166666666666669
193,29/04/2024,S,CSP,,,,,2.3833333333333333
193,29/04/2024,S,JAM,,,,,1.2000000000000002
193,29/04/2024,S,SE,,,,,0.7
